,Unnamed: 0,questions,id,questions_preproc
210,210,Qu'est-ce qui n'est pas facturé lors de la restitution du dossier au candidat qui en fait la demande?,52,facturé lors restitution dossier candidat faire demande
211,211,Qu'est-ce qui est facturé lors de la restitution du dossier au candidat qui en fait la demande?,52,facturé lors restitution dossier candidat faire demande
212,212,Qu'est-ce qui ne peut donner lieu à l'application d'aucuns frais?,52,pouvoir donner lieu application aucun frais
213,213,Qu'est-ce qui ne peut donner lieu à l application d'aucuns frais?,52,pouvoir donner lieu application aucun frais
214,214,Quel est le montant maximal de l'amende administrative prononcée par une personne morale?,53,quel montant maximal amende administratif prononcé personne morale
215,215,Quelle est l'autorité compétente pour prononcer les amendes administratives?,53,quel autorité compétent prononcer amende administratif
216,216,Quelle est l'autorité compétente pour prononcer des amendes administratives?,53,quel autorité compétent prononcer amende administratif
217,217,Quel est le montant maximal de l'amende administrative prononcée?,53,quel montant maximal amende administratif prononcé
218,218,Quel est le montant maximal de l'amende administrative?,53,quel montant maximal amende administratif
219,219,"Quel est l'âge minimal auquel un dirigeant ou un gérant de droit ou de fait peut exercer les activités mentionnées à l'article L. 213-1,",54,quel âge minimal auquel dirigeant gérant droit faire pouvoir exercer activité mentionner article
220,220,"Quel est l'âge minimal auquel un dirigeant ou un gérant de droit ou de fait peut exercer un établissement mentionné à l'article L. 213-1,",54,quel âge minimal auquel dirigeant gérant droit faire pouvoir exercer établissement mentionner article
221,221,Quel est l'âge minimal auquel un dirigeant ou un gérant de droit ou de fait peut exercer les activités mentionnées à l'article L. 213-2,54,quel âge minimal auquel dirigeant gérant droit faire pouvoir exercer activité mentionner article
222,222,Quel est l'âge minimal auquel un dirigeant ou un gérant de droit ou de fait peut exercer les activités mentionnées à l'article L. 213-1,54,quel âge minimal auquel dirigeant gérant droit faire pouvoir exercer activité mentionner article
223,223,"Quel est l'âge minimal auquel un dirigeant ou un gérant de droit ou de fait d un établissement mentionné à l'article L. 213-1, s",54,quel âge minimal auquel dirigeant gérant droit faire établissement mentionner article
224,224,Quel est le programme de formation défini par l autorité administrative qui en contrôle l application?,55,quel programme formation défini autorité administratif contrôle application
225,225,Quel est le programme de formation défini par l autorité administrative qui en contrôle l application.,55,quel programme formation défini autorité administratif contrôle application
226,226,Quelle est la nature du programme de formation défini par l autorité administrative?,55,quel nature programme formation défini autorité administratif
227,227,Quel est le programme de formation défini par l autorité administrative?,55,quel programme formation défini autorité administratif
228,228,Qui contrôle l application du programme de formation?,55,contrôle application programme formation
229,229,Que se passe-t-il lorsque des procès-verbaux d infractions correspondant à des faits mentionnés à l alinéa précédent sont établis?,56,passe lorsque procès verbal infraction correspondant fait mentionner alinéa précédent établi
230,230,Que se passe-t-il après que l'autorité administrative ait mis l'intéressé en mesure de présenter ses observations?,56,passe après autorité administratif mettre intéressé mesure présenter observation
231,231,Que se passe-t-il après que l'autorité administrative ait mis l intéressé en mesure de présenter ses observations?,56,passe après autorité administratif mettre intéressé mesure présenter observation
232,232,Que se passe-t-il après que l'autorité administrative ait mis en mesure de présenter ses observations?,56,passe après autorité administratif mettre mesure présenter observation
233,233,Que se passe-t-il après la suspension de l'agrément?,56,passe après suspension agrément
234,234,Quel est l'autre terme pour l interdiction d exequer un enseignant ou un animateur?,57,quel autre terme interdiction exequer enseignant animateur
235,235,Quel est l'autre terme pour l interdiction d exequer une entreprise?,57,quel autre terme interdiction exequer entreprise
236,236,Qu est-ce que l interdiction d exequer une entreprise?,57,interdiction exequer entreprise
237,237,Qu est-ce que l interdiction d exequer?,57,interdiction exequer
238,238,Qu'est-ce que l'enseignement de conduite de véhicules à moteur d une catégorie donnée et de la sécurité routière?,58,enseignement conduite véhiculer moteur catégorie donner sécurité routière
239,239,Quel est le but de l enseignement de la conduite des véhicules à moteur d une catégorie donnée et de la sécurité routière?,58,quel but enseignement conduite véhiculer moteur catégorie donner sécurité routière
240,240,Quel est le but de l enseignement de la conduite de véhicules à moteur d une catégorie donnée et de la sécurité routière?,58,quel but enseignement conduite véhiculer moteur catégorie donner sécurité routière
241,241,Quel est le but de l enseignement de conduite de véhicules à moteur d une catégorie donnée et de la sécurité routière?,58,quel but enseignement conduite véhiculer moteur catégorie donner sécurité routière
242,242,Qu'est-ce qui est soumis à la délivrance d un agrément par l autorité administrative?,58,soumis délivrance agrément autorité administratif
243,243,Qu'est-ce qu'un décret en Conseil d'Etat pour fixer les modalités d application de l'article L. 213-1 à L,59,décret conseil état fixer modalité application article
244,244,Qu'est-ce qu'un décret en Conseil d'Etat pour fixer les modalités d'application des articles L. 213-1 à L.,59,décret conseil état fixer modalité application article
245,245,Qu'est-ce qu'un décret en Conseil d'Etat pour fixer les modalités d'application des articles L. 213-1 à R.,59,décret conseil état fixer modalité application article
246,246,Qu'est-ce qu'un décret en Conseil d'Etat pour fixer les modalités d application de l'article L. 213-1 à l,59,décret conseil état fixer modalité application article
247,247,Qu'est-ce qui est transmis à l'autorité administrative par les établissements agréés en fonction de leur activité de formation aux examens théoriques et pratiques du,60,transmettre autorité administratif établissement agréé fonction activité formation examen théorique pratique
248,248,Qu'est-ce que les établissements et associations agréés au titre des articles L. 213-1 à 213-7 engagent dans des démarches d amélioration de la,60,établissement association agréé titre article engager démarche amélioration
249,249,Qu'est-ce que les établissements et associations agréés au titre des articles L. 213-1 à 213-7 doivent transmettre à l'autorité administrative?,60,établissement association agréé titre article devoir transmettre autorité administratif
250,250,Qu'est-ce que les établissements et associations agréés au titre des articles L. 213-1 à 213-7 engagent à améliorer la qualité de leurs prestations,60,établissement association agréé titre article engager améliorer qualité son prestation
251,251,Qu'est-ce que les établissements et associations agréés au titre des articles L. 213-1 à 213-7 engagent dans des démarche d amélioration de la,60,établissement association agréé titre article engager démarche amélioration
252,252,Quel est le niveau requis pour passer les épreuves théoriques et pratiques du permis de conduire?,61,quel niveau requis passer épreuve théorique pratique permis conduire
253,253,Quel est le niveau requis pour passer les épreuves théoriques et pratiques de permis de conduire?,61,quel niveau requis passer épreuve théorique pratique permis conduire
254,254,Qu'est-ce qu'une place d'examen?,61,place examen
